ID_Moteur,Type_Moteur,Spécifications,ID_Usine,Localisation_Usine,Date_Début_Fabrication,Incidents_Fabrication,Durée_Fabrication,Date_Fin_Fabrication,Coût_Fabrication,Contrôles_Qualité_Passés,Mode_Expédition,Délai_Livraison,Coût_Expédition,Demande_Client,Capacité_Production_Usine,Stocks_Disponibles,DLT
4538,Électrique,"200 HP, Grand, 300 kg",2,Usine B,2020-11-06 22:28:39,0,15,2020-11-21 22:28:39,1842.801463227163,2,Maritime,18.899183280755505,737.31,96.46601995897926,300,8,33.89918328075551
4539,Hybride,"100 HP, Petit, 300 kg",1,Usine C,2020-05-13 09:38:58,0,15,2020-05-28 09:38:58,1474.2411705817303,4,Maritime,18.899183280755505,997.43,86.3117020685604,400,21,33.89918328075551
4540,Électrique,"400 HP, Grand, 100 kg",3,Usine A,2020-10-07 07:11:38,3,9,2020-10-16 07:11:38,1842.801463227163,0,Terrestre,9.449591640377752,630.63,96.46601995897926,200,31,18.449591640377754
4541,Électrique,"300 HP, Grand, 100 kg",1,Usine D,2020-03-21 04:21:13,0,20,2020-04-10 04:21:13,1842.801463227163,0,Maritime,18.899183280755505,161.38,96.46601995897926,400,45,38.89918328075551
4542,Diesel,"200 HP, Petit, 300 kg",4,Usine C,2020-09-19 05:51:04,1,46,2020-11-04 05:51:04,1228.5343088181087,4,Terrestre,9.449591640377752,896.0,81.23454312335096,100,27,55.449591640377754
4543,Électrique,"200 HP, Grand, 100 kg",3,Usine B,2020-04-23 06:39:15,0,26,2020-05-19 06:39:15,1842.801463227163,2,Aérien,4.049824988733322,390.27,96.46601995897926,200,34,30.04982498873332
4544,Diesel,"400 HP, Moyen, 300 kg",3,Usine C,2020-04-12 00:13:51,3,21,2020-05-03 00:13:51,1228.5343088181087,4,Maritime,18.899183280755505,307.28,81.23454312335096,200,3,39.89918328075551
4545,Hybride,"200 HP, Grand, 300 kg",3,Usine A,2020-07-27 01:50:53,1,25,2020-08-21 01:50:53,1474.2411705817303,0,Aérien,4.049824988733322,478.14,86.3117020685604,200,39,29.04982498873332
4546,Électrique,"300 HP, Moyen, 300 kg",3,Usine A,2020-02-03 04:16:52,0,19,2020-02-22 04:16:52,1842.801463227163,1,Aérien,4.049824988733322,734.38,96.46601995897926,200,22,23.04982498873332
4547,Hybride,"300 HP, Petit, 200 kg",2,Usine D,2020-07-18 15:24:39,1,7,2020-07-25 15:24:39,1474.2411705817303,3,Maritime,18.899183280755505,362.93,86.3117020685604,300,7,25.899183280755505
4548,Diesel,"400 HP, Petit, 300 kg",2,Usine D,2020-09-23 08:35:28,1,15,2020-10-08 08:35:28,1228.5343088181087,4,Aérien,4.049824988733322,925.4,81.23454312335096,300,34,19.04982498873332
4549,Diesel,"200 HP, Petit, 100 kg",2,Usine A,2020-02-27 04:20:07,1,11,2020-03-09 04:20:07,1228.5343088181087,0,Aérien,4.049824988733322,296.2,81.23454312335096,300,15,15.049824988733322
4550,Électrique,"300 HP, Grand, 300 kg",1,Usine C,2020-03-20 12:38:33,1,11,2020-03-31 12:38:33,1842.801463227163,4,Aérien,4.049824988733322,638.42,96.46601995897926,400,39,15.049824988733322
4551,Électrique,"200 HP, Petit, 100 kg",2,Usine D,2020-07-27 22:15:03,0,19,2020-08-15 22:15:03,1842.801463227163,1,Terrestre,9.449591640377752,491.04,96.46601995897926,300,39,28.449591640377754
4552,Diesel,"400 HP, Moyen, 100 kg",2,Usine B,2020-04-03 12:53:28,0,14,2020-04-17 12:53:28,1228.5343088181087,2,Maritime,18.899183280755505,976.5,81.23454312335096,300,8,32.89918328075551
4553,Diesel,"200 HP, Petit, 200 kg",4,Usine D,2020-01-03 03:45:00,1,32,2020-02-04 03:45:00,1228.5343088181087,4,Maritime,18.899183280755505,497.46,81.23454312335096,100,49,50.89918328075551
4554,Électrique,"200 HP, Grand, 100 kg",3,Usine B,2020-07-11 14:31:18,0,23,2020-08-03 14:31:18,1842.801463227163,4,Aérien,4.049824988733322,652.47,96.46601995897926,200,38,27.04982498873332
4555,Diesel,"200 HP, Grand, 400 kg",1,Usine A,2020-05-23 20:02:17,1,4,2020-05-27 20:02:17,1228.5343088181087,3,Maritime,18.899183280755505,318.9,81.23454312335096,400,28,22.899183280755505
4556,Diesel,"300 HP, Petit, 100 kg",1,Usine B,2020-02-01 01:24:15,0,6,2020-02-07 01:24:15,1228.5343088181087,4,Aérien,4.049824988733322,275.63,81.23454312335096,400,42,10.049824988733322
4557,Électrique,"100 HP, Grand, 100 kg",1,Usine B,2020-01-23 02:39:49,0,8,2020-01-31 02:39:49,1842.801463227163,2,Terrestre,9.449591640377752,514.51,96.46601995897926,400,39,17.449591640377754
4558,Diesel,"100 HP, Grand, 200 kg",4,Usine D,2020-01-12 21:19:34,1,30,2020-02-11 21:19:34,1228.5343088181087,1,Terrestre,9.449591640377752,175.9,81.23454312335096,100,47,39.449591640377754
4559,Diesel,"300 HP, Petit, 100 kg",3,Usine B,2020-09-09 20:49:20,3,28,2020-10-07 20:49:20,1228.5343088181087,3,Maritime,18.899183280755505,172.42,81.23454312335096,200,35,46.89918328075551
4560,Diesel,"300 HP, Moyen, 400 kg",3,Usine D,2020-11-30 05:05:21,1,17,2020-12-17 05:05:21,1228.5343088181087,3,Maritime,18.899183280755505,720.82,81.23454312335096,200,5,35.89918328075551
4561,Électrique,"100 HP, Grand, 200 kg",4,Usine D,2020-12-09 00:40:24,1,40,2021-01-18 00:40:24,1842.801463227163,4,Terrestre,9.449591640377752,647.12,96.46601995897926,100,11,49.449591640377754
4562,Électrique,"400 HP, Moyen, 300 kg",1,Usine D,2020-02-01 12:10:55,1,15,2020-02-16 12:10:55,1842.801463227163,3,Maritime,18.899183280755505,114.93,96.46601995897926,400,39,33.89918328075551
4563,Hybride,"100 HP, Grand, 300 kg",3,Usine C,2020-11-14 22:34:24,1,28,2020-12-12 22:34:24,1474.2411705817303,3,Maritime,18.899183280755505,281.42,86.3117020685604,200,5,46.89918328075551
4564,Électrique,"400 HP, Moyen, 100 kg",3,Usine B,2020-12-01 06:17:01,1,26,2020-12-27 06:17:01,1842.801463227163,0,Aérien,4.049824988733322,473.73,96.46601995897926,200,27,30.04982498873332
4565,Diesel,"300 HP, Petit, 100 kg",3,Usine C,2020-10-18 19:39:13,0,4,2020-10-22 19:39:13,1228.5343088181087,0,Maritime,18.899183280755505,651.95,81.23454312335096,200,13,22.899183280755505
4566,Électrique,"200 HP, Grand, 100 kg",2,Usine A,2020-11-27 01:46:57,1,3,2020-11-30 01:46:57,1842.801463227163,1,Terrestre,9.449591640377752,170.19,96.46601995897926,300,20,12.449591640377752
4567,Électrique,"400 HP, Grand, 400 kg",4,Usine C,2020-11-21 00:29:54,3,70,2021-01-30 00:29:54,1842.801463227163,1,Aérien,4.049824988733322,201.98,96.46601995897926,100,23,74.04982498873332
4568,Diesel,"100 HP, Petit, 200 kg",2,Usine A,2020-08-05 22:52:19,0,9,2020-08-14 22:52:19,1228.5343088181087,4,Terrestre,9.449591640377752,979.41,81.23454312335096,300,28,18.449591640377754
4569,Hybride,"100 HP, Grand, 200 kg",2,Usine B,2020-09-14 11:24:56,0,11,2020-09-25 11:24:56,1474.2411705817303,4,Maritime,18.899183280755505,521.24,86.3117020685604,300,37,29.899183280755505
4570,Électrique,"300 HP, Grand, 300 kg",3,Usine A,2020-11-02 11:00:54,0,8,2020-11-10 11:00:54,1842.801463227163,2,Aérien,4.049824988733322,938.32,96.46601995897926,200,18,12.049824988733322
4571,Diesel,"100 HP, Moyen, 200 kg",4,Usine B,2020-07-29 04:33:34,1,14,2020-08-12 04:33:34,1228.5343088181087,1,Maritime,18.899183280755505,955.48,81.23454312335096,100,3,32.89918328075551
4572,Électrique,"100 HP, Grand, 300 kg",1,Usine B,2020-05-02 10:48:32,0,7,2020-05-09 10:48:32,1842.801463227163,3,Terrestre,9.449591640377752,584.89,96.46601995897926,400,11,16.449591640377754
4573,Électrique,"200 HP, Grand, 200 kg",3,Usine C,2020-07-29 06:52:31,0,18,2020-08-16 06:52:31,1842.801463227163,4,Terrestre,9.449591640377752,327.8,96.46601995897926,200,39,27.449591640377754
4574,Électrique,"300 HP, Petit, 400 kg",2,Usine B,2020-12-23 14:43:49,0,24,2021-01-16 14:43:49,1842.801463227163,0,Aérien,4.049824988733322,188.37,96.46601995897926,300,6,28.04982498873332
4575,Hybride,"400 HP, Grand, 100 kg",4,Usine B,2020-12-06 20:16:05,3,22,2020-12-28 20:16:05,1474.2411705817303,0,Terrestre,9.449591640377752,179.4,86.3117020685604,100,26,31.449591640377754
4576,Électrique,"300 HP, Petit, 400 kg",3,Usine B,2020-03-04 00:55:56,1,15,2020-03-19 00:55:56,1842.801463227163,3,Aérien,4.049824988733322,664.32,96.46601995897926,200,22,19.04982498873332
4577,Diesel,"300 HP, Petit, 400 kg",2,Usine A,2020-03-15 15:08:21,0,10,2020-03-25 15:08:21,1228.5343088181087,0,Terrestre,9.449591640377752,696.41,81.23454312335096,300,42,19.449591640377754
4578,Diesel,"300 HP, Grand, 200 kg",4,Usine A,2020-11-12 19:08:59,3,20,2020-12-02 19:08:59,1228.5343088181087,1,Maritime,18.899183280755505,367.46,81.23454312335096,100,31,38.89918328075551
4579,Hybride,"400 HP, Petit, 300 kg",4,Usine A,2020-03-20 16:25:03,1,6,2020-03-26 16:25:03,1474.2411705817303,1,Terrestre,9.449591640377752,389.07,86.3117020685604,100,33,15.449591640377752
4580,Électrique,"300 HP, Grand, 200 kg",1,Usine D,2020-02-15 19:25:12,1,16,2020-03-02 19:25:12,1842.801463227163,3,Maritime,18.899183280755505,118.59,96.46601995897926,400,17,34.89918328075551
4581,Hybride,"200 HP, Grand, 100 kg",3,Usine C,2020-06-20 15:15:44,2,30,2020-07-20 15:15:44,1474.2411705817303,0,Aérien,4.049824988733322,750.44,86.3117020685604,200,15,34.04982498873332
4582,Hybride,"100 HP, Grand, 100 kg",1,Usine D,2020-04-08 12:47:14,1,13,2020-04-21 12:47:14,1474.2411705817303,3,Maritime,18.899183280755505,490.7,86.3117020685604,400,0,31.899183280755505
4583,Diesel,"300 HP, Grand, 400 kg",4,Usine C,2020-06-17 05:26:58,1,12,2020-06-29 05:26:58,1228.5343088181087,1,Maritime,18.899183280755505,920.99,81.23454312335096,100,3,30.899183280755505
4584,Diesel,"100 HP, Grand, 200 kg",1,Usine B,2020-12-28 01:46:06,1,17,2021-01-14 01:46:06,1228.5343088181087,2,Maritime,18.899183280755505,842.71,81.23454312335096,400,46,35.89918328075551
4585,Diesel,"100 HP, Petit, 300 kg",1,Usine B,2020-06-03 11:16:39,0,3,2020-06-06 11:16:39,1228.5343088181087,0,Aérien,4.049824988733322,730.35,81.23454312335096,400,13,7.049824988733322
4586,Hybride,"200 HP, Moyen, 300 kg",3,Usine C,2020-10-13 15:46:42,2,31,2020-11-13 15:46:42,1474.2411705817303,0,Maritime,18.899183280755505,406.01,86.3117020685604,200,38,49.89918328075551
4587,Diesel,"200 HP, Moyen, 200 kg",1,Usine C,2020-01-07 03:45:37,1,5,2020-01-12 03:45:37,1228.5343088181087,1,Terrestre,9.449591640377752,735.07,81.23454312335096,400,0,14.449591640377752
4588,Diesel,"100 HP, Grand, 100 kg",2,Usine C,2020-02-22 07:45:55,0,6,2020-02-28 07:45:55,1228.5343088181087,2,Terrestre,9.449591640377752,315.91,81.23454312335096,300,19,15.449591640377752
4589,Électrique,"200 HP, Moyen, 200 kg",3,Usine C,2020-03-05 02:59:35,3,17,2020-03-22 02:59:35,1842.801463227163,0,Maritime,18.899183280755505,367.68,96.46601995897926,200,39,35.89918328075551
4590,Électrique,"100 HP, Petit, 400 kg",1,Usine A,2020-02-13 12:33:06,1,21,2020-03-05 12:33:06,1842.801463227163,3,Aérien,4.049824988733322,335.5,96.46601995897926,400,13,25.04982498873332
4591,Électrique,"200 HP, Grand, 200 kg",1,Usine A,2020-01-28 01:36:35,0,23,2020-02-20 01:36:35,1842.801463227163,0,Maritime,18.899183280755505,110.56,96.46601995897926,400,2,41.89918328075551
4592,Hybride,"100 HP, Petit, 200 kg",2,Usine C,2020-05-27 08:16:25,0,8,2020-06-04 08:16:25,1474.2411705817303,0,Maritime,18.899183280755505,874.52,86.3117020685604,300,6,26.899183280755505
4593,Hybride,"100 HP, Moyen, 200 kg",1,Usine A,2020-12-16 01:08:39,1,26,2021-01-11 01:08:39,1474.2411705817303,3,Terrestre,9.449591640377752,994.08,86.3117020685604,400,46,35.449591640377754
4594,Diesel,"200 HP, Petit, 200 kg",4,Usine B,2020-06-03 04:07:49,2,40,2020-07-13 04:07:49,1228.5343088181087,1,Aérien,4.049824988733322,214.02,81.23454312335096,100,26,44.04982498873332
4595,Électrique,"300 HP, Petit, 100 kg",3,Usine B,2020-06-24 12:44:08,3,15,2020-07-09 12:44:08,1842.801463227163,0,Aérien,4.049824988733322,219.22,96.46601995897926,200,11,19.04982498873332
4596,Hybride,"100 HP, Grand, 300 kg",3,Usine A,2020-01-15 23:21:23,3,25,2020-02-09 23:21:23,1474.2411705817303,1,Aérien,4.049824988733322,449.6,86.3117020685604,200,34,29.04982498873332
4597,Hybride,"400 HP, Grand, 300 kg",3,Usine A,2020-04-07 17:35:07,3,33,2020-05-10 17:35:07,1474.2411705817303,1,Aérien,4.049824988733322,586.42,86.3117020685604,200,2,37.04982498873332
4598,Hybride,"300 HP, Grand, 400 kg",2,Usine A,2020-07-11 11:35:48,0,10,2020-07-21 11:35:48,1474.2411705817303,3,Aérien,4.049824988733322,205.45,86.3117020685604,300,37,14.049824988733322
4599,Électrique,"100 HP, Petit, 300 kg",1,Usine A,2020-07-15 15:48:54,1,7,2020-07-22 15:48:54,1842.801463227163,3,Aérien,4.049824988733322,811.97,96.46601995897926,400,42,11.049824988733322
4600,Hybride,"100 HP, Grand, 400 kg",1,Usine D,2020-05-16 18:31:54,1,13,2020-05-29 18:31:54,1474.2411705817303,4,Aérien,4.049824988733322,904.89,86.3117020685604,400,29,17.04982498873332
4601,Diesel,"400 HP, Petit, 100 kg",4,Usine D,2020-03-30 02:26:41,2,54,2020-05-23 02:26:41,1228.5343088181087,3,Terrestre,9.449591640377752,559.0,81.23454312335096,100,38,63.449591640377754
4602,Électrique,"400 HP, Moyen, 100 kg",3,Usine D,2020-11-13 21:11:30,3,27,2020-12-10 21:11:30,1842.801463227163,3,Aérien,4.049824988733322,516.32,96.46601995897926,200,42,31.04982498873332
4603,Diesel,"300 HP, Moyen, 200 kg",2,Usine C,2020-06-04 17:26:39,0,9,2020-06-13 17:26:39,1228.5343088181087,3,Maritime,18.899183280755505,355.74,81.23454312335096,300,48,27.899183280755505
4604,Hybride,"200 HP, Grand, 200 kg",1,Usine B,2020-04-28 06:43:42,1,7,2020-05-05 06:43:42,1474.2411705817303,2,Aérien,4.049824988733322,775.98,86.3117020685604,400,4,11.049824988733322
4605,Électrique,"100 HP, Petit, 200 kg",3,Usine B,2020-08-13 12:29:58,2,28,2020-09-10 12:29:58,1842.801463227163,1,Aérien,4.049824988733322,137.19,96.46601995897926,200,47,32.04982498873332
4606,Électrique,"200 HP, Moyen, 200 kg",3,Usine A,2020-06-05 19:49:26,3,9,2020-06-14 19:49:26,1842.801463227163,0,Aérien,4.049824988733322,439.91,96.46601995897926,200,3,13.049824988733322
4607,Électrique,"200 HP, Grand, 400 kg",1,Usine A,2020-01-17 16:22:53,1,4,2020-01-21 16:22:53,1842.801463227163,0,Aérien,4.049824988733322,402.88,96.46601995897926,400,43,8.049824988733322
4608,Électrique,"100 HP, Petit, 100 kg",3,Usine A,2020-10-14 00:51:53,2,19,2020-11-02 00:51:53,1842.801463227163,3,Terrestre,9.449591640377752,850.96,96.46601995897926,200,46,28.449591640377754
4609,Hybride,"400 HP, Grand, 300 kg",2,Usine B,2020-04-22 10:07:55,1,25,2020-05-17 10:07:55,1474.2411705817303,0,Terrestre,9.449591640377752,574.62,86.3117020685604,300,15,34.449591640377754
4610,Électrique,"300 HP, Petit, 300 kg",1,Usine D,2020-12-02 09:02:03,0,18,2020-12-20 09:02:03,1842.801463227163,4,Terrestre,9.449591640377752,854.08,96.46601995897926,400,17,27.449591640377754
4611,Hybride,"400 HP, Moyen, 300 kg",1,Usine B,2020-08-20 21:26:18,1,12,2020-09-01 21:26:18,1474.2411705817303,2,Terrestre,9.449591640377752,427.97,86.3117020685604,400,49,21.449591640377754
4612,Diesel,"100 HP, Petit, 200 kg",4,Usine C,2020-06-02 23:03:25,3,64,2020-08-05 23:03:25,1228.5343088181087,2,Terrestre,9.449591640377752,459.07,81.23454312335096,100,20,73.44959164037775
4613,Diesel,"100 HP, Grand, 400 kg",2,Usine C,2020-03-22 12:55:25,1,10,2020-04-01 12:55:25,1228.5343088181087,0,Maritime,18.899183280755505,610.22,81.23454312335096,300,46,28.899183280755505
4614,Hybride,"400 HP, Grand, 300 kg",2,Usine C,2020-07-10 17:14:41,0,4,2020-07-14 17:14:41,1474.2411705817303,4,Maritime,18.899183280755505,688.82,86.3117020685604,300,11,22.899183280755505
4615,Électrique,"300 HP, Moyen, 300 kg",4,Usine C,2020-12-27 13:13:05,1,26,2021-01-22 13:13:05,1842.801463227163,1,Aérien,4.049824988733322,240.26,96.46601995897926,100,36,30.04982498873332
4616,Hybride,"300 HP, Grand, 200 kg",1,Usine C,2020-08-16 02:02:52,1,3,2020-08-19 02:02:52,1474.2411705817303,0,Aérien,4.049824988733322,189.85,86.3117020685604,400,45,7.049824988733322
4617,Électrique,"200 HP, Moyen, 300 kg",4,Usine B,2020-08-19 10:25:03,1,60,2020-10-18 10:25:03,1842.801463227163,0,Maritime,18.899183280755505,538.34,96.46601995897926,100,16,78.89918328075551
4618,Hybride,"400 HP, Grand, 100 kg",1,Usine C,2020-11-03 17:03:23,1,31,2020-12-04 17:03:23,1474.2411705817303,0,Aérien,4.049824988733322,169.13,86.3117020685604,400,10,35.04982498873332
4619,Hybride,"300 HP, Grand, 400 kg",1,Usine C,2020-04-18 15:27:27,1,15,2020-05-03 15:27:27,1474.2411705817303,1,Aérien,4.049824988733322,439.24,86.3117020685604,400,13,19.04982498873332
4620,Électrique,"100 HP, Grand, 100 kg",3,Usine C,2020-04-10 01:50:53,3,11,2020-04-21 01:50:53,1842.801463227163,2,Aérien,4.049824988733322,149.41,96.46601995897926,200,12,15.049824988733322
4621,Hybride,"200 HP, Petit, 300 kg",2,Usine C,2020-08-01 11:54:14,1,12,2020-08-13 11:54:14,1474.2411705817303,4,Aérien,4.049824988733322,818.73,86.3117020685604,300,35,16.04982498873332
4622,Hybride,"200 HP, Moyen, 300 kg",2,Usine B,2020-07-24 02:05:46,0,7,2020-07-31 02:05:46,1474.2411705817303,4,Terrestre,9.449591640377752,149.54,86.3117020685604,300,5,16.449591640377754
4623,Diesel,"300 HP, Grand, 300 kg",4,Usine A,2020-10-03 15:10:11,0,6,2020-10-09 15:10:11,1228.5343088181087,3,Aérien,4.049824988733322,277.8,81.23454312335096,100,26,10.049824988733322
4624,Électrique,"400 HP, Grand, 100 kg",2,Usine C,2020-06-17 23:59:38,1,31,2020-07-18 23:59:38,1842.801463227163,1,Maritime,18.899183280755505,549.06,96.46601995897926,300,27,49.89918328075551
4625,Électrique,"200 HP, Petit, 300 kg",3,Usine A,2020-05-24 20:13:18,2,15,2020-06-08 20:13:18,1842.801463227163,4,Terrestre,9.449591640377752,802.53,96.46601995897926,200,34,24.449591640377754
4626,Hybride,"200 HP, Moyen, 300 kg",3,Usine C,2020-09-13 11:29:11,1,30,2020-10-13 11:29:11,1474.2411705817303,4,Terrestre,9.449591640377752,990.54,86.3117020685604,200,40,39.449591640377754
4627,Hybride,"300 HP, Grand, 100 kg",2,Usine C,2020-09-14 18:57:14,1,15,2020-09-29 18:57:14,1474.2411705817303,0,Terrestre,9.449591640377752,382.22,86.3117020685604,300,42,24.449591640377754
4628,Hybride,"200 HP, Grand, 200 kg",4,Usine A,2020-09-12 12:15:03,0,20,2020-10-02 12:15:03,1474.2411705817303,0,Aérien,4.049824988733322,126.35,86.3117020685604,100,30,24.04982498873332
4629,Diesel,"400 HP, Petit, 400 kg",1,Usine C,2020-08-29 07:02:27,0,12,2020-09-10 07:02:27,1228.5343088181087,4,Terrestre,9.449591640377752,536.17,81.23454312335096,400,32,21.449591640377754
4630,Électrique,"200 HP, Grand, 200 kg",3,Usine A,2020-02-07 18:37:10,3,10,2020-02-17 18:37:10,1842.801463227163,1,Aérien,4.049824988733322,601.93,96.46601995897926,200,21,14.049824988733322
4631,Hybride,"300 HP, Moyen, 200 kg",1,Usine C,2020-12-10 07:59:21,0,6,2020-12-16 07:59:21,1474.2411705817303,4,Aérien,4.049824988733322,562.32,86.3117020685604,400,35,10.049824988733322
4632,Électrique,"200 HP, Moyen, 100 kg",1,Usine D,2020-10-14 11:04:35,1,20,2020-11-03 11:04:35,1842.801463227163,0,Terrestre,9.449591640377752,675.86,96.46601995897926,400,41,29.449591640377754
4633,Diesel,"200 HP, Moyen, 100 kg",4,Usine B,2020-04-11 22:23:34,3,20,2020-05-01 22:23:34,1228.5343088181087,1,Terrestre,9.449591640377752,131.1,81.23454312335096,100,37,29.449591640377754
4634,Diesel,"300 HP, Moyen, 100 kg",1,Usine C,2020-03-08 06:00:51,0,25,2020-04-02 06:00:51,1228.5343088181087,2,Aérien,4.049824988733322,957.92,81.23454312335096,400,37,29.04982498873332
4635,Électrique,"200 HP, Petit, 100 kg",1,Usine D,2020-07-14 01:56:06,1,8,2020-07-22 01:56:06,1842.801463227163,3,Maritime,18.899183280755505,955.38,96.46601995897926,400,5,26.899183280755505
4636,Électrique,"100 HP, Grand, 300 kg",1,Usine B,2020-06-17 12:58:58,1,8,2020-06-25 12:58:58,1842.801463227163,1,Maritime,18.899183280755505,587.49,96.46601995897926,400,43,26.899183280755505
4637,Diesel,"200 HP, Petit, 400 kg",1,Usine A,2020-01-21 23:52:41,0,24,2020-02-14 23:52:41,1228.5343088181087,4,Maritime,18.899183280755505,257.94,81.23454312335096,400,19,42.89918328075551
4638,Électrique,"200 HP, Grand, 100 kg",3,Usine A,2020-02-16 23:51:34,0,21,2020-03-08 23:51:34,1842.801463227163,2,Aérien,4.049824988733322,631.02,96.46601995897926,200,38,25.04982498873332
4639,Hybride,"100 HP, Petit, 400 kg",1,Usine D,2020-01-08 12:55:52,0,3,2020-01-11 12:55:52,1474.2411705817303,0,Aérien,4.049824988733322,294.5,86.3117020685604,400,34,7.049824988733322
4640,Hybride,"300 HP, Moyen, 100 kg",2,Usine D,2020-01-17 03:17:36,1,19,2020-02-05 03:17:36,1474.2411705817303,2,Aérien,4.049824988733322,920.75,86.3117020685604,300,37,23.04982498873332
4641,Électrique,"300 HP, Moyen, 200 kg",3,Usine A,2020-02-29 01:52:04,0,23,2020-03-23 01:52:04,1842.801463227163,3,Terrestre,9.449591640377752,975.28,96.46601995897926,200,5,32.449591640377754
4642,Diesel,"100 HP, Petit, 300 kg",4,Usine A,2020-04-27 10:47:37,2,62,2020-06-28 10:47:37,1228.5343088181087,1,Terrestre,9.449591640377752,487.15,81.23454312335096,100,14,71.44959164037775
4643,Diesel,"400 HP, Grand, 100 kg",1,Usine A,2020-12-21 10:05:21,0,6,2020-12-27 10:05:21,1228.5343088181087,1,Terrestre,9.449591640377752,889.59,81.23454312335096,400,30,15.449591640377752
4644,Hybride,"200 HP, Petit, 200 kg",4,Usine B,2020-09-18 14:23:31,3,14,2020-10-02 14:23:31,1474.2411705817303,0,Terrestre,9.449591640377752,110.72,86.3117020685604,100,41,23.449591640377754
4645,Hybride,"200 HP, Petit, 400 kg",4,Usine D,2020-08-23 21:52:28,1,34,2020-09-26 21:52:28,1474.2411705817303,2,Terrestre,9.449591640377752,225.4,86.3117020685604,100,7,43.449591640377754
4646,Hybride,"300 HP, Moyen, 300 kg",4,Usine A,2020-05-17 11:00:36,3,50,2020-07-06 11:00:36,1474.2411705817303,0,Maritime,18.899183280755505,288.37,86.3117020685604,100,30,68.89918328075551
4647,Diesel,"400 HP, Petit, 300 kg",2,Usine A,2020-09-24 22:21:25,0,24,2020-10-18 22:21:25,1228.5343088181087,4,Terrestre,9.449591640377752,720.42,81.23454312335096,300,44,33.449591640377754
